"Id","RaceID","Course","Time","Dist","RaceDesc","Class","AgeLimit","Value","Going","Run","No","Draw","Form","Horse","Days","CDB","Age","Weight","Aid","Trainer","Jockey","Allow","OR","BR2","BR3","BRY","Odds","WtLbs"
196,22,"Southwell","16:05","6f 16y","30 In Free Bets With BetUK Amateur Jockeys' Handicap","6","4YO plus","2,980","Standard (AW - Tapeta)","11","7","3","4954/98","Belle Flora","9",,"4","10-8","t1 p1","P D Niven","Miss Rosie Howarth","5","50","0","0","0","50/1","148"
197,22,"Southwell","16:05","6f 16y","30 In Free Bets With BetUK Amateur Jockeys' Handicap","6","4YO plus","2,980","Standard (AW - Tapeta)","11","8","4","9608-55","Raft Up","25","D bf","4","10-8","","H Bethell","Miss Hannah Dring","5","50","0","0","0","8/1","148"
198,22,"Southwell","16:05","6f 16y","30 In Free Bets With BetUK Amateur Jockeys' Handicap","6","4YO plus","2,980","Standard (AW - Tapeta)","11","9","10","198347-","Broxi","257","C bf","7","10-5","b","K Frost","Mr Alexander Woodford","7","47","0","0","0","10/1","145"
199,22,"Southwell","16:05","6f 16y","30 In Free Bets With BetUK Amateur Jockeys' Handicap","6","4YO plus","2,980","Standard (AW - Tapeta)","11","10","7","053-850","Dodgy Bob","5","D","12","10-4","b","M Mullineaux","Mr Sebastian Perry","7","46","0","0","0","33/1","144"
200,22,"Southwell","16:05","6f 16y","30 In Free Bets With BetUK Amateur Jockeys' Handicap","6","4YO plus","2,980","Standard (AW - Tapeta)","11","11","5","57079-8","Love Is A Rose","19",,"5","10-4","es1","M Mullineaux","Miss Katie Garton","5","46","0","0","0","50/1","144"
201,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","1","1","005-1","Blue Anthem","12",,"3","9-12","","G Boughey","Billy Loughnane",,"68","0","0","0","9/4","138"
202,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","2","7","8763-22","Squires Treaty","17",,"3","9-8","","D Donovan","Rhys Clutterbuck",,"64","0","0","0","3/1","134"
203,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","3","6","569-","Ventura Dream","50",,"3","9-6","","A Watson","Charles Bishop",,"62","0","0","0","8/1","132"
204,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","4","5","4572-45","Sweet Cicely","15",,"3","9-5","","R A Fahey","O J Orr",,"61","0","0","0","7/1","131"
205,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","5","2","95-7","Spec Of Light","39",,"3","9-5","","D Loughnane","Rossa Ryan",,"61","0","0","0","8/1","131"
206,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","6","8","6-97","Dixie's Delight","19",,"3","9-4","","Jessica Macey","Lewis Edmunds",,"60","0","0","0","20/1","130"
207,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","7","4","586-5","Tiny Rebel","37",,"3","9-3","b","P Attwater","Edward Greatrex",,"59","0","0","0","8/1","129"
208,23,"Southwell","16:40","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 1)","6","3YO only","4,711","Standard (AW - Tapeta)","8","8","3","9868-6","Makes Me Wonder","12",,"3","8-13","","D M Simcock","Hayley Turner",,"55","0","0","0","8/1","125"
209,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","1","4","98823-","Crest Of Light","58",,"3","9-9","","K P De Foy","Daniel Muscutt",,"64","0","0","0","5/2","135"
210,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","2","8","5556-","Callout","136",,"3","9-8","b1","E Bethell","P J McDonald",,"63","0","0","0","13/2","134"
211,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","3","7","4577-4","Eva Dickson","18",,"3","9-6","","C Johnston","Billy Loughnane",,"61","0","0","0","4/1","132"
212,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","4","5","7768-16","Antiquity","15","D","3","9-6","","J A Osborne","Saffie Osborne",,"61","0","0","0","5/1","132"
213,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","5","6","570-5","Top Of Pleinmont","22",,"3","9-6","","P D Evans","George Downing",,"61","0","0","0","20/1","132"
214,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","6","2","88704-3","Risk","12",,"3","9-5","p","Tom Dascombe","Pierre-Louis Jamin",,"60","0","0","0","4/1","131"
215,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","7","1","68-65","Goldrush Glory (FR)","14",,"3","9-1","","R A Fahey","O J Orr",,"56","0","0","0","14/1","127"
216,24,"Southwell","17:10","1m 13y","Weekly Free Bets With BetMGM Extra Handicap (Div 2)","6","3YO only","4,711","Standard (AW - Tapeta)","8","8","3","6009-05","Cuda Been A Rowlex","14",,"3","8-4","","Roger Fell","Jack Doughty","3","45","0","0","0","14/1","116"
217,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","1","5","41-2533","Enola Grey","8","D C","5","9-10","","G Tutty","Ethan Jones","5","79","0","0","0","5/1","136"
218,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","2","4","926-111","Gaiety Musical (ex5)","3",,"4","9-10","","P D Evans","Jordan Williams","5","79","0","0","0","15/8","136"
219,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","3","8","2099-95","Just A Spark","26","C","5","9-8","p1","B R Millman","Lewis Edmunds",,"77","0","0","0","14/1","134"
220,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","4","7","44513-5","Ghaihaban","29","D","4","9-7","","A M Balding","Jason Watson",,"76","0","0","0","10/1","133"
221,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","5","2","0890-16","Liv My Life","29","CD","4","9-5","","S C Williams","Rossa Ryan",,"74","0","0","0","16/1","131"
222,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","6","1","3600-23","Quandary","14",,"5","9-5","v1","E Bethell","P J McDonald",,"74","0","0","0","5/1","131"
223,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","7","6","367562-","Powdering","56","D","5","9-4","","M Herrington","Joanna Mason",,"73","0","0","0","3/1","130"
224,25,"Southwell","17:40","7f 14y","BetMGM: It's Showtime Fillies' Handicap","4","4YO plus","4,972","Standard (AW - Tapeta)","8","8","3","4245-08","Petra Celera","25","CD","4","9-1","","Roger Fell","Finley Marsh",,"70","0","0","0","33/1","127"
225,26,"Southwell","18:10","6f 16y","Gamble Responsibly At BetUK Novice Stakes (GBB Race)","4","3YO plus","5,670","Standard (AW - Tapeta)","5","1","5",,"Black Cab (FR)",,,"4","10-2","","J A Osborne","Saffie Osborne",,"-","0","0","0","13/2","142"
226,26,"Southwell","18:10","6f 16y","Gamble Responsibly At BetUK Novice Stakes (GBB Race)","4","3YO plus","5,670","Standard (AW - Tapeta)","5","2","2","0-2","Adversary","15",,"3","9-1","","C G Cox","Rossa Ryan",,"-","0","0","0","5/2","127"
227,26,"Southwell","18:10","6f 16y","Gamble Responsibly At BetUK Novice Stakes (GBB Race)","4","3YO plus","5,670","Standard (AW - Tapeta)","5","3","4",,"Dream Out Loud",,,"3","9-1","","A M Balding","Jason Watson",,"-","0","0","0","7/2","127"
228,26,"Southwell","18:10","6f 16y","Gamble Responsibly At BetUK Novice Stakes (GBB Race)","4","3YO plus","5,670","Standard (AW - Tapeta)","5","4","3","00-","Stay Around","113",,"3","9-1","h1","E Bethell","C J Orr","3","-","0","0","0","33/1","127"
229,26,"Southwell","18:10","6f 16y","Gamble Responsibly At BetUK Novice Stakes (GBB Race)","4","3YO plus","5,670","Standard (AW - Tapeta)","5","5","1","62-2","Vocal Legend","38",,"3","9-1","","C Hills","Billy Loughnane",,"75","0","0","0","5/4","127"
230,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","1","1","57022-4","Midnight City","32",,"3","9-9","b1","R Spencer","George Wood",,"75","0","0","0","6/1","135"
231,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","2","4","37801-5","Dandy Magic","38","D","3","9-8","","J S Goldie","Billy Loughnane",,"74","0","0","0","10/1","134"
232,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","3","2","05-2","Leadenhall Street","31",,"3","9-8","h","J R Fanshawe","Daniel Muscutt",,"74","0","0","0","4/1","134"
233,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","4","3","6863-","Mighty Ruler","91",,"3","9-7","t p","Eve Johnson Houghton","Charles Bishop",,"73","0","0","0","5/1","133"
234,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","5","9","02143-","Alashos (FR)","199","D","3","9-7","","James Horton","A J Farragher",,"73","0","0","0","8/1","133"
235,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","6","8","31984-7","Mini Mac","31","D","3","9-5","","Mrs C A Dunnett","K T O'Neill",,"71","0","0","0","33/1","131"
236,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","7","5","476616-","Bow Street","85","D","3","9-2","","K P De Foy","Benoit D L Sayette",,"68","0","0","0","12/1","128"
237,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","8","10","542-42","Psychodrama","8","bf","3","8-13","","R A Fahey","O J Orr",,"65","0","0","0","6/1","125"
238,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","9","6","46-3","Cemlyn","31",,"3","8-12","","E Bethell","P J McDonald",,"64","0","0","0","6/1","124"
239,27,"Southwell","18:40","6f 16y","Boost Your Acca At BetMGM Handicap","5","3YO only","3,659","Standard (AW - Tapeta)","10","10","7","3317-62","Piranha Rama","12","D","3","8-12","","P D Evans","George Downing",,"64","0","0","0","8/1","124"
240,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","1","6","152-253","King Of The Jungle","16","D bf","5","9-9","p1","M & D Easterby","Lewis Chalkley","7","59","0","0","0","9/2","135"
241,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","2","1","023-653","Nelson Gay","12","D C","7","9-9","t b","M Dods","Lewis Edmunds",,"59","0","0","0","6/1","135"
242,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","3","2","4139-76","Better","7","D","4","9-7","","P T Midgley","P J McDonald",,"57","0","0","0","25/1","133"
243,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","4","7","63580-3","It's Showtime","31","D","4","9-7","","C Allen","Connor Planas","3","57","0","0","0","7/1","133"
244,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","5","4","983-451","Stone Of Destiny","9","CD","10","9-6","","M Appleby","Alistair Rawlinson",,"56","0","0","0","7/2","132"
245,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","6","5","0/0-97","Green Tax","9",,"4","9-5","","Adrian Nicholls","Oliver Carmichael","7","55","0","0","0","25/1","131"
246,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","7","9","71-3132","Dash Gordon","9","CD bf","4","9-5","t p1","M Appleby","Billy Loughnane",,"55","0","0","0","5/2","131"
247,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","8","3","719-963","Sir Benedict","9","CD","7","9-4","","Mrs Stella Barclay","S M Levey",,"54","0","0","0","8/1","130"
248,28,"Southwell","19:10","4f 214y","Extra Winnings With BetUK Acca Club Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","9","9","8","05/985-4","Ballysax Lil' Mick","7",,"7","9-0","v","Miss K Brown","Rossa Ryan",,"50","0","0","0","25/1","126"
249,29,"Southwell","19:40","1m 3f 23y","BetUK. It's Where The UK Bets Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","7","1","5","54-1111","Init Together","8","CD","7","9-10","","A W Carroll","O J Orr",,"61","0","0","0","10/11","136"
250,29,"Southwell","19:40","1m 3f 23y","BetUK. It's Where The UK Bets Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","7","2","1","06364-6","Mr Zippi","33",,"6","9-9","","Miss S Ender","Rossa Ryan",,"60","0","0","0","14/1","135"
251,29,"Southwell","19:40","1m 3f 23y","BetUK. It's Where The UK Bets Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","7","3","4","080-244","Mr Nugget","17","bf","4","9-8","","D M Simcock","Billy Loughnane",,"60","0","0","0","7/2","134"
252,29,"Southwell","19:40","1m 3f 23y","BetUK. It's Where The UK Bets Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","7","4","6","000/","Market House","604 (132J)",,"5","9-7","t","James Owen","S D Bowen",,"58","0","0","0","20/1","133"
253,29,"Southwell","19:40","1m 3f 23y","BetUK. It's Where The UK Bets Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","7","5","7","4/3298-0","Oyamal","17",,"5","9-7","","P S McEntee","Grace McEntee",,"58","0","0","0","33/1","133"
254,29,"Southwell","19:40","1m 3f 23y","BetUK. It's Where The UK Bets Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","7","6","2","12-1343","Khangai","7","C","5","9-5","v","James Owen","Aidan Keeley",,"56","0","0","0","7/2","131"
255,29,"Southwell","19:40","1m 3f 23y","BetUK. It's Where The UK Bets Handicap","6","4YO plus","3,140","Standard (AW - Tapeta)","7","7","3","77009-9","Reason To Pass","42",,"5","8-9","","Ian Williams","Joanna Mason",,"46","0","0","0","33/1","121"
256,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","1",,"76646","Slide Rule","38",,"6","12-0","t","T Lacey","Cameron Iles","6","105","0","0","0","15/2","168"
257,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","2",,"227-877","King Of The Lake","62",,"7","11-11","t","J Scott","Chad Bament","7","102","0","0","0","25/1","165"
258,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","3",,"5/39526-","Tea And Chats","300",,"8","11-8","","C Gordon","Freddie Gordon",,"99","0","0","0","4/1","162"
259,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","4",,"42-406","Push To Pass","33",,"5","11-7","b1","Harry Derham","Tom Buckley","3","98","0","0","0","5/1","161"
260,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","5",,"1-9477","Kap De Triomphe (FR)","15",,"5","11-5","","Christian Williams","Ellis Collier","3","96","0","0","0","20/1","159"
261,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","6",,"F57-3P2","Moor End","26",,"6","11-5","","Mrs E Bishop","Tom Broughton",,"96","0","0","0","3/1","159"
262,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","7",,"5-5099","Les's Jersey Royal","25",,"6","10-11","","B Pauling","Callum Pritchard","6","88","0","0","0","20/1","151"
263,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","8",,"309-772","Diesel Line","28",,"7","10-9","","J Scott","Jay Tidball",,"86","0","0","0","7/2","149"
264,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","9",,"537","Mach Ten","59",,"4","10-5","","Anthony Charlton","Freddie Gingell",,"96","0","0","0","8/1","145"
265,30,"Wincanton","13:03","2m 5f 82y","BetMGM Premier League Darts Conditional Jockeys' Handicap Hurdle","5","4YO plus","3,697","Good to Soft","10","10",,"4/P3P-8P","Dance To Fame","67",,"10","10-2","","R Rowe","Tabitha Worsley",,"79","0","0","0","66/1","142"
266,31,"Wincanton","13:36","1m 7f 50y","BetMGM Kingwell Hurdle (Grade 2) (GBB Race)","1","4YO plus","41,608","Good to Soft","4","1",,"112-13","Burdett Road","51","D","5","11-8","t","James Owen","Sam Twiston-Davies",,"150","0","0","0","1/1","162"
267,31,"Wincanton","13:36","1m 7f 50y","BetMGM Kingwell Hurdle (Grade 2) (GBB Race)","1","4YO plus","41,608","Good to Soft","4","2",,"4/215-48","Hansard","29","D","7","11-8","","G & J Moore","N F Houlihan",,"140","0","0","0","16/1","162"
268,31,"Wincanton","13:36","1m 7f 50y","BetMGM Kingwell Hurdle (Grade 2) (GBB Race)","1","4YO plus","41,608","Good to Soft","4","3",,"112-202","Brentford Hope","21","CD","8","11-4","t p","Harry Derham","Paul O'Brien",,"146","0","0","0","9/2","158"
269,31,"Wincanton","13:36","1m 7f 50y","BetMGM Kingwell Hurdle (Grade 2) (GBB Race)","1","4YO plus","41,608","Good to Soft","4","4",,"1111-43","Golden Ace","45","D C bf","7","11-0","","J Scott","Lorcan Williams",,"144","0","0","0","15/8","154"
270,32,"Wincanton","14:15","2m 4f 35y","No One's As Vegas As BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","1",,"21-5563","Bertie Wooster","16",,"7","12-0","p1","J Tizzard","Freddie Gingell","3","106","0","0","0","5/1","168"
271,32,"Wincanton","14:15","2m 4f 35y","No One's As Vegas As BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","2",,"21U-U46","Abingworth","62","CD","7","11-12","","G & J Moore","N F Houlihan",,"104","0","0","0","10/3","166"
272,32,"Wincanton","14:15","2m 4f 35y","No One's As Vegas As BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","3",,"3382-P5","Givehimthehonour","75",,"7","11-12","t1","D Pipe","Jack Tudor",,"104","0","0","0","13/2","166"
273,32,"Wincanton","14:15","2m 4f 35y","No One's As Vegas As BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","4",,"32/62-33","Thunder N Lightnin","13",,"7","11-11","t","Harry Derham","Paul O'Brien",,"103","0","0","0","13/8","165"
274,32,"Wincanton","14:15","2m 4f 35y","No One's As Vegas As BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","5",,"14P-524","Good Friday Fairy","15","D","8","11-10","p1","Ben Clarke","Sam Twiston-Davies",,"102","0","0","0","5/1","164"
275,32,"Wincanton","14:15","2m 4f 35y","No One's As Vegas As BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","6",,"PP351/P","Constant Friday","20","D","10","10-10","","R Rowe","Tabitha Worsley","3","88","0","0","0","16/1","150"
276,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","1",,"37","Away For The Night","27",,"6","11-7","","A M Hales","Sean Houlihan",,"-","0","0","0","12/1","161"
277,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","2",,"6/P","Cometh The Hour","12",,"8","11-7","","Christian Williams","Ellis Collier","5","-","0","0","0","100/1","161"
278,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","3",,"5350/","Forlano (FR)","660",,"8","11-7","","J & S Best","N F Houlihan",,"-","0","0","0","25/1","161"
279,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","4",,"20-1F8F","Gore Point","30",,"5","11-7","t","A J Honeyball","Ben Godfrey",,"-","0","0","0","25/1","161"
280,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","5",,"32-96","I Ain't Your Mate","22",,"5","11-7","","Christian Williams","Jack Tudor",,"-","0","0","0","14/1","161"
281,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","6",,"64-P","Lions Peak","58",,"5","11-7","","Jamie Snowden","Joe Anderson","3","-","0","0","0","50/1","161"
282,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","7",,"5355","Moon Monarch","20",,"5","11-7","","C Gordon","Freddie Gordon","3","-","0","0","0","50/1","161"
283,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","8",,"064","Pougie","35",,"5","11-7","","C Honour","James Bowen",,"-","0","0","0","12/1","161"
284,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","9",,"93-265","Pure Carbon","23",,"6","11-7","","Harry Derham","Paul O'Brien",,"110","0","0","0","9/4","161"
285,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","10",,"4-3","Star Artist","74",,"6","11-7","","H Morrison","Sam Twiston-Davies",,"-","0","0","0","5/1","161"
286,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","11",,"4-245","The Sainted Canary","38",,"6","11-7","t","J Scott","Lorcan Williams",,"-","0","0","0","7/2","161"
287,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","12",,"04","Well Presented","20",,"5","11-7","","J W Mullins","Benjamin Macey","7","-","0","0","0","100/1","161"
288,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","13",,"51/8","Melleray Hill","26",,"7","11-0","","Anthony Charlton","Miss Anna Johnston","7","-","0","0","0","25/1","154"
289,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","14",,"44","Seventeenothree","16",,"5","11-0","","K Woollacott","Harry Kimber",,"-","0","0","0","15/2","154"
290,33,"Wincanton","14:50","1m 7f 50y","BetMGM King Of The Golden Oche 'National Hunt' Maiden Hurdle (GBB Race)","4","4YO plus","3,697","Good to Soft","15","15",,"4","Good For You (FR)","65",,"4","10-9","","Mrs J Williams","C Gethings",,"-","0","0","0","10/1","149"
291,34,"Wincanton","15:25","1m 7f 149y","BetMGM Who Wants A Nine-Darter Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","1",,"02-4135","Western General","45","D","7","12-0","t","J Tizzard","Freddie Gingell","3","117","0","0","0","11/2","168"
292,34,"Wincanton","15:25","1m 7f 149y","BetMGM Who Wants A Nine-Darter Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","2",,"1354-32","Risk De Pluie (FR)","45","bf","6","11-11","","Ben Clarke","Harry Kimber",,"114","0","0","0","5/2","165"
293,34,"Wincanton","15:25","1m 7f 149y","BetMGM Who Wants A Nine-Darter Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","3",,"5171/P2","Quick Sharpener","30","D","8","11-11","t","Dr R Newland & J Insole","Sam Twiston-Davies",,"114","0","0","0","3/1","165"
294,34,"Wincanton","15:25","1m 7f 149y","BetMGM Who Wants A Nine-Darter Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","4",,"271114","Famoso","56","CD","9","11-7","","M Sheppard","Sean Houlihan",,"110","0","0","0","7/2","161"
295,34,"Wincanton","15:25","1m 7f 149y","BetMGM Who Wants A Nine-Darter Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","5",,"6-85333","Fast Buck (FR)","28","CD","11","11-4","t","Mrs J Williams","C Gethings",,"107","0","0","0","15/2","158"
296,34,"Wincanton","15:25","1m 7f 149y","BetMGM Who Wants A Nine-Darter Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","6","6",,"244-334","Hatos (FR)","51","CD","8","10-9","t p","J Tizzard","Callum Pritchard","5","98","0","0","0","10/1","149"
297,35,"Wincanton","16:00","3m 1f 30y","Bet 10 Get 40 With BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","7","1",,"1/P4-11","De Tellers Fortune","65",,"6","12-0","","N J Henderson","James Bowen",,"117","0","0","0","2/1","168"
